HGNC.ID,HGNCsymbol,Approved.name,OMIM.ID,UniProt.ID,Mendelian.noXY,PathogenicMut.ClinVar,Autosomal.Recessive,Autosomal.Dominant,HaploinsufficientLv3.ClinGen,Haploinsufficient.Tx61,Homo.LoF.tolerant,Essential.CRISPR,NonEssential.CRISPR,Kinase,DRG.Wood,Detected.all.4673,Detected.K.2623,Detected.C.3817,Detected.CK.1767
HGNC:24352,TNS4,tensin 4,608385,Q8IZW8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11976,TNXB,tenascin XB,600985,P22105,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11979,TOB1,"transducer of ERBB2, 1",605523,P50616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11980,TOB2,"transducer of ERBB2, 2",607396,Q14106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15954,TOE1,"target of EGR1, exonuclease",613931,Q96GM8,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:19959,TOGARAM1,TOG array regulator of axonemal microtubules 1,617618,Q9Y4F4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33715,TOGARAM2,TOG array regulator of axonemal microtubules 2,,Q6ZUX3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16476,TOLLIP,toll interacting protein,606277,Q9H0E2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:11982,TOM1,target of myb1 membrane trafficking protein,604700,O60784,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:11983,TOM1L1,target of myb1 like 1 membrane trafficking protein,604701,O75674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11984,TOM1L2,target of myb1 like 2 membrane trafficking protein,615519,Q6ZVM7,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:31369,TOMM5,translocase of outer mitochondrial membrane 5,616169,Q8N4H5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:34528,TOMM6,translocase of outer mitochondrial membrane 6,616168,Q96B49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21648,TOMM7,translocase of outer mitochondrial membrane 7,607980,Q9P0U1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20947,TOMM20,translocase of outer mitochondrial membrane 20,601848,Q15388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33752,TOMM20L,translocase of outer mitochondrial membrane 20 like,,Q6UXN7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18002,TOMM22,translocase of outer mitochondrial membrane 22,607046,Q9NS69,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
HGNC:15746,TOMM34,translocase of outer mitochondrial membrane 34,616049,Q15785,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:18001,TOMM40,translocase of outer mitochondrial membrane 40,608061,O96008,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:25756,TOMM40L,translocase of outer mitochondrial membrane 40 like,,Q969M1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11985,TOMM70,translocase of outer mitochondrial membrane 70,606081,O94826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:7801,TONSL,"tonsoku like, DNA repair protein",604546,Q96HA7,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
HGNC:11986,TOP1,DNA topoisomerase I,126420,P11387,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:29787,TOP1MT,DNA topoisomerase I mitochondrial,606387,Q969P6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11989,TOP2A,DNA topoisomerase II alpha,126430,P11388,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
HGNC:11990,TOP2B,DNA topoisomerase II beta,126431,Q02880,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:11992,TOP3A,DNA topoisomerase III alpha,601243,Q13472,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:11993,TOP3B,DNA topoisomerase III beta,603582,O95985,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:24746,TOPAZ1,testis and ovary specific PAZ domain containing 1,614412,Q8N9V7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17008,TOPBP1,DNA topoisomerase II binding protein 1,607760,Q92547,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
HGNC:21653,TOPORS,"TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase",609507,Q9NS56,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:3098,TOR1A,torsin family 1 member A,605204,O14656,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:29456,TOR1AIP1,torsin 1A interacting protein 1,614512,Q5JTV8,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:11995,TOR1B,torsin family 1 member B,608050,O14657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11996,TOR2A,torsin family 2 member A,608052,"Q5JU69, Q8N2E6",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11997,TOR3A,torsin family 3 member A,607555,Q9H497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25981,TOR4A,torsin family 4 member A,,Q9NXH8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18988,TOX,thymocyte selection associated high mobility group box,606863,O94900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16095,TOX2,TOX high mobility group box family member 2,611163,Q96NM4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11972,TOX3,TOX high mobility group box family member 3,611416,O15405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20161,TOX4,TOX high mobility group box family member 4,614032,O94842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11998,TP53,tumor protein p53,191170,P04637,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True
HGNC:29984,TP53AIP1,tumor protein p53 regulated apoptosis inducing protein 1,605426,Q9HCN2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11999,TP53BP1,tumor protein p53 binding protein 1,605230,Q12888,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
HGNC:12000,TP53BP2,tumor protein p53 binding protein 2,602143,Q13625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19373,TP53I3,tumor protein p53 inducible protein 3,605171,Q53FA7,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:16842,TP53I11,tumor protein p53 inducible protein 11,617867,O14683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25102,TP53I13,tumor protein p53 inducible protein 13,,Q8NBR0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18022,TP53INP1,tumor protein p53 inducible nuclear protein 1,606185,Q96A56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16104,TP53INP2,tumor protein p53 inducible nuclear protein 2,617549,Q8IXH6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16197,TP53RK,TP53 regulating kinase,608679,Q96S44,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:30759,TP53TG3,TP53 target 3,617482,Q9ULZ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:37202,TP53TG3B,TP53 target 3B,,Q9ULZ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:42962,TP53TG3C,TP53 target 3C,,Q9ULZ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:44657,TP53TG3D,TP53 target 3D,,Q9ULZ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:51816,TP53TG3E,TP53 target 3 family member E,,Q9ULZ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:51817,TP53TG3F,TP53 target 3 family member F,,Q9ULZ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15856,TP53TG5,TP53 target 5,617316,Q9Y2B4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15979,TP63,tumor protein p63,603273,Q9H3D4,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:12003,TP73,tumor protein p73,601990,O15350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:12004,TPBG,trophoblast glycoprotein,190920,Q13641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:44159,TPBGL,trophoblast glycoprotein like,,P0DKB5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18182,TPCN1,two pore segment channel 1,609666,Q9ULQ1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20820,TPCN2,two pore segment channel 2,612163,Q8NHX9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:12005,TPD52,tumor protein D52,604068,P55327,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:12006,TPD52L1,TPD52 like 1,604069,Q16890,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:12007,TPD52L2,TPD52 like 2,603747,O43399,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:23382,TPD52L3,TPD52 like 3,617567,Q96J77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:25058,TPGS1,tubulin polyglutamylase complex subunit 1,,Q6ZTW0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24561,TPGS2,tubulin polyglutamylase complex subunit 2,,Q68CL5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:12008,TPH1,tryptophan hydroxylase 1,191060,P17752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20692,TPH2,tryptophan hydroxylase 2,607478,Q8IWU9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:12009,TPI1,triosephosphate isomerase 1,190450,P60174,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False
HGNC:17358,TPK1,thiamin pyrophosphokinase 1,606370,Q9H3S4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:12010,TPM1,tropomyosin 1,191010,P09493,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
HGNC:12011,TPM2,tropomyosin 2,190990,P07951,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
HGNC:12012,TPM3,tropomyosin 3,191030,P06753,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:12013,TPM4,tropomyosin 4,600317,P67936,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:12014,TPMT,thiopurine S-methyltransferase,187680,P51580,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:12015,TPO,thyroid peroxidase,606765,P07202,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:2073,TPP1,tripeptidyl peptidase 1,607998,O14773,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:12016,TPP2,tripeptidyl peptidase 2,190470,P29144,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:24164,TPPP,tubulin polymerization promoting protein,608773,O94811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19293,TPPP2,tubulin polymerization promoting protein family member 2,616956,P59282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24162,TPPP3,tubulin polymerization promoting protein family member 3,616957,Q9BW30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:12017,TPR,"translocated promoter region, nuclear basket protein",189940,P12270,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:30413,TPRA1,transmembrane protein adipocyte associated 1,608336,Q86W33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24759,TPRG1,tumor protein p63 regulated 1,,Q6ZUI0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27007,TPRG1L,tumor protein p63 regulated 1 like,611460,Q5T0D9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24259,TPRKB,TP53RK binding protein,608680,Q9Y3C4,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:26894,TPRN,taperin,613354,Q4KMQ1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
